season,celebrity_name,ballroom_partner,results,placement,week,judge_id,score
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,9,4,8.5
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,10,1,8.6666
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,10,2,8.6666
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,10,3,8.6666
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,10,4,
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,11,1,
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,11,2,
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,11,3,
18,Candace Cameron Bure,Mark Ballas,3rd Place,3,11,4,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,1,1,7.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,1,2,6.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,1,3,7.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,1,4,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,2,1,7.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,2,2,7.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,2,3,7.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,2,4,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,3,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,3,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,3,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,3,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,4,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,4,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,4,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,4,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,5,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,5,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,5,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,5,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,6,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,6,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,6,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,6,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,7,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,7,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,7,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,7,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,8,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,8,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,8,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,8,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,9,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,9,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,9,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,9,4,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,10,1,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,10,2,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,10,3,0.0
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,10,4,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,11,1,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,11,2,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,11,3,
18,Sean Avery,Karina Smirnoff,Eliminated Week 2,11,11,4,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,1,1,6.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,1,2,6.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,1,3,6.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,1,4,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,2,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,2,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,2,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,2,4,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,3,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,3,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,3,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,3,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,4,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,4,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,4,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,4,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,5,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,5,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,5,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,5,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,6,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,6,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,6,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,6,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,7,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,7,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,7,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,7,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,8,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,8,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,8,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,8,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,9,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,9,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,9,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,9,4,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,10,1,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,10,2,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,10,3,0.0
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,10,4,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,11,1,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,11,2,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,11,3,
18,Diana Nyad,Henry Byalikov,Eliminated Week 2,12,11,4,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,1,1,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,1,2,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,1,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,1,4,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,2,1,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,2,2,7.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,2,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,2,4,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,3,1,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,3,2,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,3,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,3,4,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,4,1,7.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,4,2,8.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,4,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,4,4,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,5,1,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,5,2,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,5,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,5,4,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,6,1,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,6,2,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,6,3,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,6,4,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,7,1,8.5
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,7,2,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,7,3,8.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,7,4,9.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,8,1,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,8,2,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,8,3,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,8,4,10.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,9,1,9.5
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,9,2,9.5
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,9,3,9.5
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,9,4,9.5
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,10,1,0.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,10,2,0.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,10,3,0.0
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,10,4,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,11,1,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,11,2,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,11,3,
18,Charlie White,Sharna Burgess,Eliminated Week 9,5,11,4,
18,Amy Purdy,Derek Hough,2nd Place,2,1,1,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,1,2,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,1,3,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,1,4,
18,Amy Purdy,Derek Hough,2nd Place,2,2,1,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,2,2,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,2,3,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,2,4,
18,Amy Purdy,Derek Hough,2nd Place,2,3,1,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,3,2,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,3,3,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,3,4,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,4,1,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,4,2,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,4,3,8.0
18,Amy Purdy,Derek Hough,2nd Place,2,4,4,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,5,1,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,5,2,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,5,3,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,5,4,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,6,1,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,6,2,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,6,3,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,6,4,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,7,1,9.5
18,Amy Purdy,Derek Hough,2nd Place,2,7,2,9.5
18,Amy Purdy,Derek Hough,2nd Place,2,7,3,9.0
18,Amy Purdy,Derek Hough,2nd Place,2,7,4,9.5
18,Amy Purdy,Derek Hough,2nd Place,2,8,1,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,8,2,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,8,3,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,8,4,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,9,1,9.5
18,Amy Purdy,Derek Hough,2nd Place,2,9,2,9.5
18,Amy Purdy,Derek Hough,2nd Place,2,9,3,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,9,4,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,10,1,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,10,2,9.6666
18,Amy Purdy,Derek Hough,2nd Place,2,10,3,10.0
18,Amy Purdy,Derek Hough,2nd Place,2,10,4,
18,Amy Purdy,Derek Hough,2nd Place,2,11,1,
18,Amy Purdy,Derek Hough,2nd Place,2,11,2,
18,Amy Purdy,Derek Hough,2nd Place,2,11,3,
18,Amy Purdy,Derek Hough,2nd Place,2,11,4,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,1,1,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,1,2,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,1,3,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,1,4,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,2,1,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,2,2,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,2,3,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,2,4,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,3,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,3,2,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,3,3,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,3,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,4,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,4,2,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,4,3,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,4,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,5,1,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,5,2,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,5,3,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,5,4,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,6,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,6,2,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,6,3,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,6,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,7,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,7,2,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,7,3,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,7,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,8,1,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,8,2,9.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,8,3,8.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,8,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,9,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,9,2,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,9,3,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,9,4,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,10,1,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,10,2,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,10,3,10.0
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,10,4,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,11,1,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,11,2,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,11,3,
18,Meryl Davis,Maksim Chmerkoskiy,1st Place,1,11,4,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,1,1,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,1,2,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,1,3,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,1,4,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,2,1,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,2,2,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,2,3,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,2,4,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,3,1,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,3,2,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,3,3,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,3,4,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,4,1,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,4,2,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,4,3,9.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,4,4,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,5,1,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,5,2,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,5,3,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,5,4,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,6,1,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,6,2,9.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,6,3,7.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,6,4,8.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,7,1,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,7,2,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,7,3,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,7,4,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,8,1,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,8,2,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,8,3,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,8,4,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,9,1,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,9,2,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,9,3,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,9,4,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,10,1,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,10,2,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,10,3,0.0
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,10,4,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,11,1,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,11,2,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,11,3,
18,Drew Carey,Cheryl Burke,Eliminated Week 6,8,11,4,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,1,1,7.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,1,2,7.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,1,3,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,1,4,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,2,1,7.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,2,2,7.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,2,3,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,2,4,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,3,1,9.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,3,2,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,3,3,9.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,3,4,9.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,4,1,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,4,2,7.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,4,3,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,4,4,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,5,1,9.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,5,2,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,5,3,8.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,5,4,9.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,6,1,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,6,2,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,6,3,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,6,4,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,7,1,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,7,2,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,7,3,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,7,4,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,8,1,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,8,2,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,8,3,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,8,4,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,9,1,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,9,2,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,9,3,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,9,4,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,10,1,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,10,2,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,10,3,0.0
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,10,4,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,11,1,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,11,2,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,11,3,
18,Cody Simpson,Witney Carson,Eliminated Week 5,9,11,4,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,1,1,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,1,2,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,1,3,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,1,4,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,2,1,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,2,2,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,2,3,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,2,4,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,3,1,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,3,2,7.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,3,3,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,3,4,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,4,1,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,4,2,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,4,3,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,4,4,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,5,1,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,5,2,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,5,3,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,5,4,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,6,1,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,6,2,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,6,3,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,6,4,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,7,1,8.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,7,2,9.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,7,3,7.5
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,7,4,8.5
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,8,1,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,8,2,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,8,3,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,8,4,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,9,1,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,9,2,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,9,3,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,9,4,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,10,1,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,10,2,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,10,3,0.0
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,10,4,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,11,1,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,11,2,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,11,3,
18,NeNe Leakes,Tony Dovolani,Eliminated Week 7,7,11,4,
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,1,1,6.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,1,2,6.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,1,3,6.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,1,4,7.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,2,1,8.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,2,2,7.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,2,3,8.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,2,4,8.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,3,1,7.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,3,2,7.0
19,Antonio Sabato Jr.,Cheryl Burke,Eliminated Week 7,8,3,3,7.0
